resume_id,name,education,major,resume_city,job_id,job_title,company,job_city,total_score,tfidf_score,word2vec_score,semantic_score,skill_score,education_score,experience_score,city_score,certificate_score,salary_score,matched_skills,missing_skills,matched_certificates,reason
R002,王同学,本科,软件工程,南昌,J002,大数据开发实习生,华东智算中心,杭州,84.33,55.29,99.62000274658203,75.24,83.33,100.0,100.0,60.0,100.0,100.0,python;spark;hadoop;sql;linux,hive,英语四级,"共同技能包括 python, spark, hadoop, sql, linux；缺少 hive，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度较高。"
R002,王同学,本科,软件工程,南昌,J009,数据仓库开发实习生,湘江云计算,长沙,74.46,30.02,98.58999633789062,60.88,66.67,100.0,100.0,60.0,100.0,100.0,spark;hadoop;sql;linux,hive;数据仓库,英语四级,"共同技能包括 spark, hadoop, sql, linux；缺少 hive, 数据仓库，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度中等。"
R002,王同学,本科,软件工程,南昌,J006,数据采集与清洗工程师,岭南数据服务,广州,70.76,22.24,96.77999877929688,55.78,60.0,100.0,100.0,60.0,100.0,100.0,python;sql;linux,爬虫;数据清洗,英语四级,"共同技能包括 python, sql, linux；缺少 爬虫, 数据清洗，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度中等。"
R002,王同学,本科,软件工程,南昌,J010,商业数据分析师,南昌智选咨询,南昌,65.03,14.14,93.36000061035156,49.79,40.0,100.0,100.0,100.0,100.0,100.0,python;sql,统计分析;数据分析;可视化,英语四级,"共同技能包括 python, sql；缺少 统计分析, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J001,数据分析实习生,江西云数科技,南昌,61.84,6.57,90.51000213623047,44.34,40.0,100.0,100.0,100.0,100.0,75.0,python;sql,excel;数据分析;可视化,英语四级,"共同技能包括 python, sql；缺少 excel, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J005,数据产品运营实习生,赣江互联网,南昌,57.47,12.67,90.54000091552734,47.71,20.0,100.0,100.0,100.0,100.0,75.0,sql,excel;产品分析;用户研究;数据分析,英语四级,"共同技能包括 sql；缺少 excel, 产品分析, 用户研究, 数据分析，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J007,BI 可视化分析师,星海零售集团,上海,55.26,7.39,87.8499984741211,43.6,20.0,100.0,100.0,60.0,100.0,100.0,sql,tableau;excel;统计分析;可视化,英语四级,"共同技能包括 sql；缺少 tableau, excel, 统计分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J004,Java 后端开发工程师,鹏城软件,深圳,52.81,11.79,79.0,42.03,20.0,100.0,100.0,60.0,60.0,100.0,linux,java;springboot;mysql;redis,,"共同技能包括 linux；缺少 java, springboot, mysql, redis，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J003,机器学习算法助理,杭城智能科技,杭州,43.15,1.13,52.849998474121094,24.4,20.0,70.0,100.0,60.0,60.0,100.0,python,机器学习;深度学习;数据挖掘;pandas,,"共同技能包括 python；缺少 机器学习, 深度学习, 数据挖掘, pandas，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R002,王同学,本科,软件工程,南昌,J008,NLP 算法实习生,京北 AI 实验室,北京,42.69,1.18,49.689998626708984,23.01,20.0,70.0,100.0,60.0,60.0,100.0,python,nlp;深度学习;pytorch;文本分类,,"共同技能包括 python；缺少 nlp, 深度学习, pytorch, 文本分类，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J003,机器学习算法助理,杭城智能科技,杭州,87.68,39.39,98.66000366210938,66.06,100.0,100.0,100.0,100.0,100.0,100.0,python;机器学习;深度学习;数据挖掘;pandas,,英语六级,"共同技能包括 python, 机器学习, 深度学习, 数据挖掘, pandas；岗位要求技能基本覆盖；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语六级；文本语义相似度中等。"
R003,李同学,硕士,人工智能,杭州,J008,NLP 算法实习生,京北 AI 实验室,北京,64.18,17.18,96.94999694824219,53.08,40.0,100.0,100.0,60.0,100.0,100.0,python;深度学习,nlp;pytorch;文本分类,英语六级,"共同技能包括 python, 深度学习；缺少 nlp, pytorch, 文本分类，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语六级；文本语义相似度中等。"
R003,李同学,硕士,人工智能,杭州,J002,大数据开发实习生,华东智算中心,杭州,47.13,1.23,56.43000030517578,26.07,16.67,100.0,100.0,100.0,60.0,75.0,python,spark;hadoop;hive;sql;linux,,"共同技能包括 python；缺少 spark, hadoop, hive, sql, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J006,数据采集与清洗工程师,岭南数据服务,广州,46.11,1.14,56.90999984741211,26.24,20.0,100.0,100.0,60.0,60.0,75.0,python,爬虫;数据清洗;sql;linux,,"共同技能包括 python；缺少 爬虫, 数据清洗, sql, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J010,商业数据分析师,南昌智选咨询,南昌,45.91,1.38,63.540000915527344,29.35,20.0,100.0,100.0,60.0,60.0,50.0,python,sql;统计分析;数据分析;可视化,,"共同技能包括 python；缺少 sql, 统计分析, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J001,数据分析实习生,江西云数科技,南昌,44.97,1.51,57.09000015258789,26.52,20.0,100.0,100.0,60.0,60.0,50.0,python,sql;excel;数据分析;可视化,,"共同技能包括 python；缺少 sql, excel, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J005,数据产品运营实习生,赣江互联网,南昌,42.35,6.9,69.81999969482422,35.21,0.0,100.0,100.0,60.0,60.0,50.0,,sql;excel;产品分析;用户研究;数据分析,,"岗位核心技能重合较少；缺少 sql, excel, 产品分析, 用户研究, 数据分析，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J009,数据仓库开发实习生,湘江云计算,长沙,41.88,3.82,62.41999816894531,30.19,0.0,100.0,100.0,60.0,60.0,75.0,,hive;spark;hadoop;sql;数据仓库;linux,,"岗位核心技能重合较少；缺少 hive, spark, hadoop, sql, 数据仓库, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J004,Java 后端开发工程师,鹏城软件,深圳,41.14,0.0,54.2400016784668,24.41,0.0,100.0,100.0,60.0,60.0,100.0,,java;springboot;mysql;redis;linux,,"岗位核心技能重合较少；缺少 java, springboot, mysql, redis, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R003,李同学,硕士,人工智能,杭州,J007,BI 可视化分析师,星海零售集团,上海,40.87,0.0,60.810001373291016,27.36,0.0,100.0,100.0,60.0,60.0,75.0,,sql;tableau;excel;统计分析;可视化,,"岗位核心技能重合较少；缺少 sql, tableau, excel, 统计分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J004,Java 后端开发工程师,鹏城软件,深圳,85.38,55.1,99.7300033569336,75.18,80.0,100.0,100.0,100.0,100.0,100.0,java;springboot;mysql;linux,redis,计算机二级,"共同技能包括 java, springboot, mysql, linux；缺少 redis，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 计算机二级；文本语义相似度较高。"
R004,赵同学,大专,计算机应用技术,深圳,J009,数据仓库开发实习生,湘江云计算,长沙,48.62,12.93,79.76000213623047,43.0,16.67,70.0,100.0,60.0,60.0,100.0,linux,hive;spark;hadoop;sql;数据仓库,,"共同技能包括 linux；缺少 hive, spark, hadoop, sql, 数据仓库，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J002,大数据开发实习生,华东智算中心,杭州,48.46,14.32,76.87999725341797,42.47,16.67,70.0,100.0,60.0,60.0,100.0,linux,python;spark;hadoop;hive;sql,,"共同技能包括 linux；缺少 python, spark, hadoop, hive, sql，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J006,数据采集与清洗工程师,岭南数据服务,广州,46.68,2.39,74.70999908447266,34.93,20.0,70.0,100.0,60.0,60.0,100.0,linux,python;爬虫;数据清洗;sql,,"共同技能包括 linux；缺少 python, 爬虫, 数据清洗, sql，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J010,商业数据分析师,南昌智选咨询,南昌,39.8,0.0,69.30000305175781,31.19,0.0,70.0,100.0,60.0,60.0,100.0,,python;sql;统计分析;数据分析;可视化,,"岗位核心技能重合较少；缺少 python, sql, 统计分析, 数据分析, 可视化，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J007,BI 可视化分析师,星海零售集团,上海,38.14,0.0,58.290000915527344,26.23,0.0,70.0,100.0,60.0,60.0,100.0,,sql;tableau;excel;统计分析;可视化,,"岗位核心技能重合较少；缺少 sql, tableau, excel, 统计分析, 可视化，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J001,数据分析实习生,江西云数科技,南昌,37.45,0.0,61.97999954223633,27.89,0.0,70.0,100.0,60.0,60.0,75.0,,python;sql;excel;数据分析;可视化,,"岗位核心技能重合较少；缺少 python, sql, excel, 数据分析, 可视化，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J005,数据产品运营实习生,赣江互联网,南昌,36.15,0.0,61.68000030517578,27.76,0.0,70.0,100.0,60.0,60.0,50.0,,sql;excel;产品分析;用户研究;数据分析,,"岗位核心技能重合较少；缺少 sql, excel, 产品分析, 用户研究, 数据分析，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J003,机器学习算法助理,杭城智能科技,杭州,34.09,0.0,55.279998779296875,24.88,0.0,40.0,100.0,60.0,60.0,100.0,,python;机器学习;深度学习;数据挖掘;pandas,,"岗位核心技能重合较少；缺少 python, 机器学习, 深度学习, 数据挖掘, pandas，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R004,赵同学,大专,计算机应用技术,深圳,J008,NLP 算法实习生,京北 AI 实验室,北京,33.23,0.0,49.560001373291016,22.3,0.0,40.0,100.0,60.0,60.0,100.0,,python;nlp;深度学习;pytorch;文本分类,,"岗位核心技能重合较少；缺少 python, nlp, 深度学习, pytorch, 文本分类，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J007,BI 可视化分析师,星海零售集团,上海,80.63,41.31,99.76000213623047,67.61,80.0,100.0,100.0,60.0,100.0,100.0,sql;tableau;excel;统计分析,可视化,英语四级,"共同技能包括 sql, tableau, excel, 统计分析；缺少 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度中等。"
R005,陈同学,本科,信息管理与信息系统,南昌,J001,数据分析实习生,江西云数科技,南昌,77.21,42.5,99.43000030517578,68.12,60.0,100.0,100.0,100.0,100.0,100.0,sql;excel;数据分析,python;可视化,英语四级,"共同技能包括 sql, excel, 数据分析；缺少 python, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度中等。"
R005,陈同学,本科,信息管理与信息系统,南昌,J010,商业数据分析师,南昌智选咨询,南昌,71.28,26.16,98.30000305175781,58.62,60.0,100.0,75.0,100.0,100.0,100.0,sql;统计分析;数据分析,python;可视化,英语四级,"共同技能包括 sql, 统计分析, 数据分析；缺少 python, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验年限略低于岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度中等。"
R005,陈同学,本科,信息管理与信息系统,南昌,J005,数据产品运营实习生,赣江互联网,南昌,70.92,13.23,96.5199966430664,50.71,60.0,100.0,100.0,100.0,100.0,100.0,sql;excel;数据分析,产品分析;用户研究,英语四级,"共同技能包括 sql, excel, 数据分析；缺少 产品分析, 用户研究，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度中等。"
R005,陈同学,本科,信息管理与信息系统,南昌,J002,大数据开发实习生,华东智算中心,杭州,53.22,4.19,84.79000091552734,40.46,16.67,100.0,100.0,60.0,100.0,100.0,sql,python;spark;hadoop;hive;linux,英语四级,"共同技能包括 sql；缺少 python, spark, hadoop, hive, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J009,数据仓库开发实习生,湘江云计算,长沙,52.9,3.78,83.16000366210938,39.5,16.67,100.0,100.0,60.0,100.0,100.0,sql,hive;spark;hadoop;数据仓库;linux,英语四级,"共同技能包括 sql；缺少 hive, spark, hadoop, 数据仓库, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J006,数据采集与清洗工程师,岭南数据服务,广州,52.31,3.87,89.54000091552734,42.42,20.0,100.0,75.0,60.0,100.0,100.0,sql,python;爬虫;数据清洗;linux,英语四级,"共同技能包括 sql；缺少 python, 爬虫, 数据清洗, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验年限略低于岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J004,Java 后端开发工程师,鹏城软件,深圳,40.54,3.71,62.0,29.94,0.0,100.0,75.0,60.0,60.0,100.0,,java;springboot;mysql;redis;linux,,"岗位核心技能重合较少；缺少 java, springboot, mysql, redis, linux，建议补充相关练习或项目经验；学历满足岗位要求；经验年限略低于岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J003,机器学习算法助理,杭城智能科技,杭州,34.62,0.0,51.45000076293945,23.15,0.0,70.0,75.0,60.0,60.0,100.0,,python;机器学习;深度学习;数据挖掘;pandas,,"岗位核心技能重合较少；缺少 python, 机器学习, 深度学习, 数据挖掘, pandas，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验年限略低于岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R005,陈同学,本科,信息管理与信息系统,南昌,J008,NLP 算法实习生,京北 AI 实验室,北京,34.1,0.0,47.97999954223633,21.59,0.0,70.0,75.0,60.0,60.0,100.0,,python;nlp;深度学习;pytorch;文本分类,,"岗位核心技能重合较少；缺少 python, nlp, 深度学习, pytorch, 文本分类，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验年限略低于岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J006,数据采集与清洗工程师,岭南数据服务,广州,89.35,47.55,98.91999816894531,70.67,100.0,100.0,100.0,100.0,100.0,100.0,python;爬虫;数据清洗;sql;linux,,英语四级,"共同技能包括 python, 爬虫, 数据清洗, sql, linux；岗位要求技能基本覆盖；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度中等。"
R006,刘同学,本科,网络工程,广州,J002,大数据开发实习生,华东智算中心,杭州,65.06,10.42,93.18000030517578,47.66,50.0,100.0,100.0,60.0,100.0,100.0,python;sql;linux,spark;hadoop;hive,英语四级,"共同技能包括 python, sql, linux；缺少 spark, hadoop, hive，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J001,数据分析实习生,江西云数科技,南昌,62.3,12.02,91.33000183105469,47.71,40.0,100.0,100.0,60.0,100.0,100.0,python;sql,excel;数据分析;可视化,英语四级,"共同技能包括 python, sql；缺少 excel, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J010,商业数据分析师,南昌智选咨询,南昌,61.93,8.37,93.72000122070312,46.78,40.0,100.0,100.0,60.0,100.0,100.0,python;sql,统计分析;数据分析;可视化,英语四级,"共同技能包括 python, sql；缺少 统计分析, 数据分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J009,数据仓库开发实习生,湘江云计算,长沙,59.94,8.23,93.08999633789062,46.42,33.33,100.0,100.0,60.0,100.0,100.0,sql;linux,hive;spark;hadoop;数据仓库,英语四级,"共同技能包括 sql, linux；缺少 hive, spark, hadoop, 数据仓库，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J007,BI 可视化分析师,星海零售集团,上海,54.79,4.24,88.95999908447266,42.36,20.0,100.0,100.0,60.0,100.0,100.0,sql,tableau;excel;统计分析;可视化,英语四级,"共同技能包括 sql；缺少 tableau, excel, 统计分析, 可视化，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J005,数据产品运营实习生,赣江互联网,南昌,54.37,6.75,91.1500015258789,44.73,20.0,100.0,100.0,60.0,100.0,75.0,sql,excel;产品分析;用户研究;数据分析,英语四级,"共同技能包括 sql；缺少 excel, 产品分析, 用户研究, 数据分析，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J004,Java 后端开发工程师,鹏城软件,深圳,50.84,2.75,77.93000030517578,36.58,20.0,100.0,100.0,60.0,60.0,100.0,linux,java;springboot;mysql;redis,,"共同技能包括 linux；缺少 java, springboot, mysql, redis，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J003,机器学习算法助理,杭城智能科技,杭州,44.57,1.12,62.279998779296875,28.64,20.0,70.0,100.0,60.0,60.0,100.0,python,机器学习;深度学习;数据挖掘;pandas,,"共同技能包括 python；缺少 机器学习, 深度学习, 数据挖掘, pandas，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R006,刘同学,本科,网络工程,广州,J008,NLP 算法实习生,京北 AI 实验室,北京,43.9,1.17,57.7400016784668,26.63,20.0,70.0,100.0,60.0,60.0,100.0,python,nlp;深度学习;pytorch;文本分类,,"共同技能包括 python；缺少 nlp, 深度学习, pytorch, 文本分类，建议补充相关练习或项目经验；学历与岗位最低要求存在差距；经验满足岗位要求；期望城市与岗位城市不一致；岗位偏好证书匹配不足；文本语义相似度偏低。"
R007,周同学,本科,数据科学与大数据技术,杭州,J002,大数据开发实习生,华东智算中心,杭州,85.18,50.24,98.69000244140625,72.04,83.33,100.0,100.0,100.0,100.0,100.0,python;spark;hadoop;hive;sql,linux,英语四级,"共同技能包括 python, spark, hadoop, hive, sql；缺少 linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市一致；证书匹配 英语四级；文本语义相似度中等。"
R007,周同学,本科,数据科学与大数据技术,杭州,J009,数据仓库开发实习生,湘江云计算,长沙,80.64,43.61,98.91000366210938,68.49,83.33,100.0,100.0,60.0,100.0,75.0,hive;spark;hadoop;sql;数据仓库,linux,英语四级,"共同技能包括 hive, spark, hadoop, sql, 数据仓库；缺少 linux，建议补充相关练习或项目经验；学历满足岗位要求；经验满足岗位要求；期望城市与岗位城市不一致；证书匹配 英语四级；文本语义相似度中等。"
